experiment_id,device,cohort,baseline_version_code,current_version_code,metric_id,screen_name,baseline_median,current_median,delta_pct,ground_truth_regression,detected,threshold,regression_type,intensity,run_duration_minutes,timestamp
e1_cpu_low,PerfX_Medium,Medium,1001,1002,cpuUsage,compose/cpu_load,8.333333333333332,9.580838323353294,14.97,True,True,0.15,cpu,1,1,2026-06-01T18:55:19.795958
